case_id,level1_category,level2_category,difficulty,gt_status,gt_error_type,gt_error_subtype,gt_label_source,gt_label_strength,baseline_status,baseline_error_type,baseline_error_subtype,baseline_error_type_raw,baseline_error_subtype_raw,baseline_error_position,baseline_label_source,sql_text,source_tier,source,source_ref,tags,notes,review_reason,review_priority
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestParseTrim.java,medium,fail,parse_error,invalid_function_modifier_syntax,cannot_recognize_input,invalid_function_modifier_syntax,1:13,local_hive_parse_sdk,select upper(both 'rfo' from 'foo bar'),real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseTrim.java,real;parser_unit;TestParseTrim.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestParseTrim.java,medium,fail,parse_error,invalid_function_modifier_syntax,cannot_recognize_input,invalid_function_modifier_syntax,1:13,local_hive_parse_sdk,select upper(both 'rfo' from 'foo bar'),real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseTrim.java,real;parser_unit;TestParseTrim.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestParseDefault.java,medium,pass,,,,,,local_hive_parse_sdk,select default.src.`end`.key from s_n1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDefault.java,real;parser_unit;TestParseDefault.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestParseDefault.java,medium,pass,,,,,,local_hive_parse_sdk,select default.src.`end`.key from s_n1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDefault.java,real;parser_unit;TestParseDefault.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestParseTrim.java,medium,pass,,,,,,local_hive_parse_sdk,select trim(both 'rfo' from 'foo bar'),real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseTrim.java,real;parser_unit;TestParseTrim.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from `c/b/o_t1` as `c/b/o_t1`,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from `c/b/o_t1` as `//cbo_t2`,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestParseDefault.java,medium,pass,,,,,,local_hive_parse_sdk,select col0.default.key from s_n1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDefault.java,real;parser_unit;TestParseDefault.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestParseDefault.java,medium,pass,,,,,,local_hive_parse_sdk,select col0.default.key from s_n1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDefault.java,real;parser_unit;TestParseDefault.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestParseTrim.java,medium,pass,,,,,,local_hive_parse_sdk,select trim('f' from 'foo bar'),real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseTrim.java,real;parser_unit;TestParseTrim.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select null from `cbo_/t3////`,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestIUD.java,medium,fail,parse_error,invalid_values_table_reference,cannot_recognize_input,invalid_values_table_reference,1:24,local_hive_parse_sdk,"select * from `values` (3,4)",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestIUD.java,real;parser_unit;TestIUD.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestParseDefault.java,medium,pass,,,,,,local_hive_parse_sdk,select default from s_n1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDefault.java,real;parser_unit;TestParseDefault.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestParseDefault.java,medium,pass,,,,,,local_hive_parse_sdk,select default from s_n1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDefault.java,real;parser_unit;TestParseDefault.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestParseTrim.java,medium,pass,,,,,,local_hive_parse_sdk,select trim(' foo bar '),real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseTrim.java,real;parser_unit;TestParseTrim.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from `c/b/o_t1`,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestValuesClause.java,medium,pass,,,,,,local_hive_parse_sdk,"select 1 a, 2 as b, 3",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestValuesClause.java,real;parser_unit;TestValuesClause.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestValuesClause.java,medium,pass,,,,,,local_hive_parse_sdk,"select 1 a, 2 as b, 3",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestValuesClause.java,real;parser_unit;TestValuesClause.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,select 1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,SELECT_BASIC,easy,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,select 1,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select r2.key from (select key, c_int from (select key, c_int from `c/b/o_t1` union all select key, c_int from `cbo_/t3////` )r1 union all select key, c_int from `cbo_/t3////`)r2 join (select key, c_int from (select * from `c/b/o_t1` union all select * from `//cbo_t2` where `//cbo_t2`.key >=0)r1 union all select key, c_int from `cbo_/t3////`)r3 on r2.key=r3.key where r3.key >=0 order by r2.key",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select unionsrc.key, count(1) FROM (select 'max' as key, max(c_int) as value from `cbo_/t3////` s1 UNION ALL select 'min' as key, min(c_int) as value from `cbo_/t3////` s2 UNION ALL select 'avg' as key, avg(c_int) as value from `cbo_/t3////` s3) unionsrc group by unionsrc.key order by unionsrc.key",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select unionsrc.key, unionsrc.value FROM (select 'max' as key, max(c_int) as value from `cbo_/t3////` s1 UNION ALL select 'min' as key, min(c_int) as value from `cbo_/t3////` s2 UNION ALL select 'avg' as key, avg(c_int) as value from `cbo_/t3////` s3) unionsrc order by unionsrc.key",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select unionsrc.key FROM (select 'max' as key, max(c_int) as value from `cbo_/t3////` s1 UNION ALL select 'min' as key, min(c_int) as value from `cbo_/t3////` s2 UNION ALL select 'avg' as key, avg(c_int) as value from `cbo_/t3////` s3) unionsrc order by unionsrc.key",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select key from (select key, c_int from (select * from `c/b/o_t1` union all select * from `//cbo_t2` where `//cbo_t2`.key >=0)r1 union all select key, c_int from `cbo_/t3////`)r2 where key >=0 order by key",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select * from (select * from `c/b/o_t1` order by key, c_boolean, value, dt)a union all select * from (select * from `//cbo_t2` order by key, c_boolean, value, dt)b",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,SELECT a FROM ((SELECT a FROM t1 ORDER BY a) UNION ALL (SELECT a FROM t2 DISTRIBUTE BY a)) B,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,SELECT a FROM ((SELECT a FROM t1 ORDER BY a) UNION ALL (SELECT a FROM t2 DISTRIBUTE BY a)) B,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,SELECT a FROM ((SELECT a FROM t1 ORDER BY a) UNION ALL (SELECT a FROM t2 DISTRIBUTE BY a)) B,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,SELECT a FROM ((SELECT a FROM t1 ORDER BY a) UNION ALL (SELECT a FROM t2 DISTRIBUTE BY a)) B,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,SELECT a FROM ((SELECT a FROM t1 ORDER BY a) UNION ALL (SELECT a FROM t2 DISTRIBUTE BY a)) B,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,SELECT a FROM ((SELECT a FROM t1 ORDER BY a) UNION ALL (SELECT a FROM t2 DISTRIBUTE BY a)) B,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,SELECT a FROM ((SELECT a FROM t1 ORDER BY a) UNION ALL (SELECT a FROM t2 DISTRIBUTE BY a)) B,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,UNION,hard,pass,,,parser_unit_file_heuristic:TestParseDriver.java,medium,pass,,,,,,local_hive_parse_sdk,SELECT a FROM ((SELECT a FROM t1 ORDER BY a) UNION ALL (SELECT a FROM t2 DISTRIBUTE BY a)) B,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,real;parser_unit;TestParseDriver.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select * from (select `//cbo_t2`.key as x, c_int as c_int, (((c_int+c_float)*10)+5) as y from `c/b/o_t1` as `//cbo_t2` where `//cbo_t2`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100) as `c/b/o_t1` where `c/b/o_t1`.c_int >= 0 and y+c_int >= 0 or x <= 100",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select * from (select `//cbo_t2`.key as x, c_int as c_int, (((c_int+c_float)*10)+5) as y from `c/b/o_t1` as `//cbo_t2` where `//cbo_t2`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100) as `c/b/o_t1` where `c/b/o_t1`.c_int >= 0 and y+c_int >= 0 or x <= 100",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from (select * from `c/b/o_t1` as `c/b/o_t1` where `c/b/o_t1`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100) as `c/b/o_t1` where `c/b/o_t1`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from (select * from `c/b/o_t1` as `//cbo_t2` where `//cbo_t2`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100) as `//cbo_t2` where `//cbo_t2`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from (select * from `c/b/o_t1` as `c/b/o_t1` where `c/b/o_t1`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100) as `c/b/o_t1` where `c/b/o_t1`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from (select * from `c/b/o_t1` as `//cbo_t2` where `//cbo_t2`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100) as `//cbo_t2` where `//cbo_t2`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select * from (select `//cbo_t2`.key as x, c_int as c_int, (((c_int+c_float)*10)+5) as y from `c/b/o_t1` as `//cbo_t2` where `//cbo_t2`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100) as `c/b/o_t1`",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select `c/b/o_t1`.c_int+c_float as x , c_int as c_int, (((c_int+c_float)*10)+5) as y from (select * from `c/b/o_t1` where `c/b/o_t1`.c_int >= 0) as `c/b/o_t1` where `c/b/o_t1`.c_int >= 0",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select `//cbo_t2`.c_int+c_float as x , c_int as c_int, (((c_int+c_float)*10)+5) as y from (select * from `c/b/o_t1` where `c/b/o_t1`.c_int >= 0) as `//cbo_t2` where `//cbo_t2`.c_int >= 0",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select `c/b/o_t1`.c_int+c_float as x , c_int as c_int, (((c_int+c_float)*10)+5) as y from (select * from `c/b/o_t1` where `c/b/o_t1`.c_int >= 0) as `c/b/o_t1` where `c/b/o_t1`.c_int >= 0",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select `//cbo_t2`.c_int+c_float as x , c_int as c_int, (((c_int+c_float)*10)+5) as y from (select * from `c/b/o_t1` where `c/b/o_t1`.c_int >= 0) as `//cbo_t2` where `//cbo_t2`.c_int >= 0",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,"select `//cbo_t2`.key as x, c_int as c_int, (((c_int+c_float)*10)+5) as y from `c/b/o_t1` as `//cbo_t2` where `//cbo_t2`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from (select * from `src/_/cbo` b where exists (select a.key from `src/_/cbo` a where b.value = a.value and a.key = b.key and a.value > 'val_9') ) a,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
,QUERY,WHERE_FILTER,medium,pass,,,parser_unit_file_heuristic:TestSpecialCharacterInTableNames.java,medium,pass,,,,,,local_hive_parse_sdk,select * from (select * from `c/b/o_t1` as `c/b/o_t1` where `c/b/o_t1`.c_int >= 0 and c_float+c_int >= 0 or c_float <= 100) as `c/b/o_t1`,real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNames.java,real;parser_unit;TestSpecialCharacterInTableNames.java,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk,medium_gt_requires_manual_review,high
