case_id,level1_category,level2_category,difficulty,gt_status,gt_error_type,gt_error_subtype,gt_label_source,gt_label_strength,baseline_status,baseline_error_type,baseline_error_subtype,baseline_error_type_raw,baseline_error_subtype_raw,baseline_error_position,baseline_label_source,sql_text,source_tier,source,source_ref,tags,notes
HIVE_REAL_087,DML,LOAD_DATA_SYNTAX,medium,fail,parse_error,quoted_identifier_path_syntax,parser_unit_file_heuristic:TestSpecialCharacterInTableNamesQuotes.java,strong,fail,parse_error,reserved_keyword_table_name,cannot_recognize_input,reserved_keyword_table_name,1:64,local_hive_parse_sdk,"load data local inpath '../../data/files/cbo_t3.txt' into table ""cbo_/t3////""",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNamesQuotes.java,baseline_error:parse_error;baseline_status:fail;feature:dml;feature:error_parse_error;feature:error_subtype_quoted_identifier_path_syntax;feature:load_data_syntax;feature:status_fail;gt_error:parse_error;gt_error_subtype:quoted_identifier_path_syntax;gt_status:fail;gt_strength:strong;level1:dml;level2:load_data_syntax;source:apache_hive_parser_unit;tier:real,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk
HIVE_REAL_088,DML,LOAD_DATA_SYNTAX,medium,pass,,,open_benchmark_clientpositive_directory,strong,pass,,,,,,local_hive_parse_sdk,"load data local inpath '../../data/files/smbbucket_3.rc' into table src_rc_merge_test_part_n1 partition (ds='2012-01-03', ts='2012-01-03+14:46:31')",real,apache_hive_clientpositive,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientpositive/alter_merge_2.q,baseline_status:pass;feature:dml;feature:load_data_syntax;feature:partition;feature:status_pass;gt_status:pass;gt_strength:strong;level1:dml;level2:load_data_syntax;source:apache_hive_clientpositive;tier:real,Auto-extracted from Apache Hive open-source query test suite | positive directory assertion | baseline=local_hive_parse_sdk
HIVE_REAL_089,DML,INSERT_INTO_SYNTAX,medium,pass,,,open_benchmark_clientpositive_directory,strong,pass,,,,,,local_hive_parse_sdk,"insert into table src_orc_merge_test_part partition(ds='2012-01-03', ts='2012-01-03+14:46:31') select * from src order by key, value limit 10",real,apache_hive_clientpositive,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientpositive/alter_merge_2_orc.q,baseline_status:pass;feature:dml;feature:insert_into;feature:insert_into_syntax;feature:limit;feature:order_sort;feature:status_pass;gt_status:pass;gt_strength:strong;level1:dml;level2:insert_into_syntax;source:apache_hive_clientpositive;tier:real,Auto-extracted from Apache Hive open-source query test suite | positive directory assertion | baseline=local_hive_parse_sdk
HIVE_REAL_090,DML,INSERT_OVERWRITE_SYNTAX,medium,pass,,,open_benchmark_clientpositive_directory,strong,pass,,,,,,local_hive_parse_sdk,"insert overwrite table avc.alter_varchar_1 select key, value, key, value from src order by key limit 5",real,apache_hive_clientpositive,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientpositive/alter_varchar1.q,baseline_status:pass;feature:dml;feature:insert_overwrite;feature:insert_overwrite_syntax;feature:limit;feature:order_sort;feature:status_pass;gt_status:pass;gt_strength:strong;level1:dml;level2:insert_overwrite_syntax;source:apache_hive_clientpositive;tier:real,Auto-extracted from Apache Hive open-source query test suite | positive directory assertion | baseline=local_hive_parse_sdk
HIVE_REAL_091,UTILITY,OTHER,medium,pass,,,open_benchmark_clientpositive_directory,strong,pass,,,,,,local_hive_parse_sdk,UPDATE test_update_part SET b=6666 WHERE a IN (SELECT a FROM test_update_part_text WHERE (c=11 and b=2) or c=33),real,apache_hive_clientpositive,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientpositive/acid_direct_update_delete_partitions.q,baseline_status:pass;feature:other;feature:status_pass;feature:update;feature:utility;gt_status:pass;gt_strength:strong;level1:utility;level2:other;source:apache_hive_clientpositive;tier:real,Auto-extracted from Apache Hive open-source query test suite | positive directory assertion | baseline=local_hive_parse_sdk
HIVE_REAL_092,UTILITY,EXPLAIN,medium,pass,,,open_benchmark_clientpositive_directory,strong,pass,,,,,,local_hive_parse_sdk,"explain select stack(2, *) as (e1,e2,e3) from ( select concat(*), concat(a.*), concat(b.*), concat(a.*, b.key), concat(a.key, b.*) from src a join src b on a.key+1=b.key where a.key < 100) x limit 10",real,apache_hive_clientpositive,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientpositive/allcolref_in_udf.q,baseline_status:pass;feature:explain;feature:join;feature:limit;feature:status_pass;feature:subquery;feature:utility;gt_status:pass;gt_strength:strong;level1:utility;level2:explain;source:apache_hive_clientpositive;tier:real,Auto-extracted from Apache Hive open-source query test suite | positive directory assertion | baseline=local_hive_parse_sdk
HIVE_REAL_093,UTILITY,USE_DB,easy,fail,parse_error,quoted_identifier_path_syntax,parser_unit_file_heuristic:TestSpecialCharacterInTableNamesQuotes.java,strong,fail,parse_error,quoted_database_identifier_syntax,cannot_recognize_input,quoted_database_identifier_syntax,1:4,local_hive_parse_sdk,"use ""db~!@#$%^&*(),<>""",real,apache_hive_parser_unit,https://github.com/apache/hive/blob/master/parser/src/test/org/apache/hadoop/hive/ql/parse/TestSpecialCharacterInTableNamesQuotes.java,baseline_error:parse_error;baseline_status:fail;feature:error_parse_error;feature:error_subtype_quoted_identifier_path_syntax;feature:status_fail;feature:use_db;feature:utility;gt_error:parse_error;gt_error_subtype:quoted_identifier_path_syntax;gt_status:fail;gt_strength:strong;level1:utility;level2:use_db;source:apache_hive_parser_unit;tier:real,Auto-extracted from Apache Hive parser unit tests | baseline=local_hive_parse_sdk
HIVE_REAL_094,UTILITY,OTHER,medium,pass,,,open_benchmark_clientpositive_directory,strong,pass,,,,,,local_hive_parse_sdk,"describe alter_partition_change_col1 partition (p1='__HIVE_DEFAULT_PARTITION__', p2='123')",real,apache_hive_clientpositive,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientpositive/alter_partition_change_col.q,baseline_status:pass;feature:describe;feature:other;feature:partition;feature:status_pass;feature:utility;gt_status:pass;gt_strength:strong;level1:utility;level2:other;source:apache_hive_clientpositive;tier:real,Auto-extracted from Apache Hive open-source query test suite | positive directory assertion | baseline=local_hive_parse_sdk
HIVE_REAL_095,UTILITY,USE_DB,easy,pass,,,open_benchmark_clientpositive_directory,strong,pass,,,,,,local_hive_parse_sdk,USE test_insert_col_db,real,apache_hive_clientpositive,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientpositive/authorization_insert_column.q,baseline_status:pass;feature:status_pass;feature:use_db;feature:utility;gt_status:pass;gt_strength:strong;level1:utility;level2:use_db;source:apache_hive_clientpositive;tier:real,Auto-extracted from Apache Hive open-source query test suite | positive directory assertion | baseline=local_hive_parse_sdk
HIVE_REAL_096,UTILITY,EXPLAIN,medium,pass,,,open_benchmark_clientpositive_directory,strong,pass,,,,,,local_hive_parse_sdk,"explain select * from annotate_stats_lateral_view_join_test a lateral view explode(array(1, 2, 3)) b lateral view explode(array(1)) c lateral view explode(array(1, 2)) d",real,apache_hive_clientpositive,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientpositive/annotate_stats_lateral_view_join.q,baseline_status:pass;feature:explain;feature:lateral_view;feature:status_pass;feature:utility;gt_status:pass;gt_strength:strong;level1:utility;level2:explain;source:apache_hive_clientpositive;tier:real,Auto-extracted from Apache Hive open-source query test suite | positive directory assertion | baseline=local_hive_parse_sdk
HIVE_REAL_097,UTILITY,OTHER,medium,pass,,,open_benchmark_clientpositive_directory,strong,pass,,,,,,local_hive_parse_sdk,"describe extended alter3_renamed partition (pCol1='test_part:', pcol2='test_part:')",real,apache_hive_clientpositive,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientpositive/alter3.q,baseline_status:pass;feature:describe;feature:other;feature:partition;feature:status_pass;feature:utility;gt_status:pass;gt_strength:strong;level1:utility;level2:other;source:apache_hive_clientpositive;tier:real,Auto-extracted from Apache Hive open-source query test suite | positive directory assertion | baseline=local_hive_parse_sdk
HIVE_REAL_098,UTILITY,OTHER,medium,pass,,,open_benchmark_clientpositive_directory,strong,pass,,,,,,local_hive_parse_sdk,DELETE FROM test_delete_part WHERE a in (SELECT a FROM test_update_part_text WHERE (c=11 and b=2) or c=22),real,apache_hive_clientpositive,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientpositive/acid_direct_update_delete_partitions.q,baseline_status:pass;feature:delete;feature:other;feature:status_pass;feature:utility;gt_status:pass;gt_strength:strong;level1:utility;level2:other;source:apache_hive_clientpositive;tier:real,Auto-extracted from Apache Hive open-source query test suite | positive directory assertion | baseline=local_hive_parse_sdk
HIVE_REAL_099,UTILITY,OTHER,medium,pass,,,open_benchmark_clientpositive_directory,strong,pass,,,,,,local_hive_parse_sdk,"merge into srcpart_acidvb t using (select distinct ds, hr, key, value from srcpart_acidvb) s on s.ds=t.ds and s.hr=t.hr and s.key=t.key and s.value=t.value when matched and s.ds='2008-04-08' and s.hr=='11' and s.key='44' then update set value=concat(s.value,'updated by merge') when matched and s.ds='2008-04-08' and s.hr=='12' then delete when not matched then insert values('this','should','not','be there')",real,apache_hive_clientpositive,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientpositive/acid_no_buckets.q,baseline_status:pass;feature:merge;feature:other;feature:status_pass;feature:utility;gt_status:pass;gt_strength:strong;level1:utility;level2:other;source:apache_hive_clientpositive;tier:real,Auto-extracted from Apache Hive open-source query test suite | positive directory assertion | baseline=local_hive_parse_sdk
HIVE_REAL_100,UTILITY,OTHER,medium,pass,,,open_benchmark_clientpositive_directory,strong,pass,,,,,,local_hive_parse_sdk,"describe alter_table_restrict partition (p1='__HIVE_DEFAULT_PARTITION__', p2='123')",real,apache_hive_clientpositive,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientpositive/alter_table_cascade.q,baseline_status:pass;feature:describe;feature:other;feature:partition;feature:status_pass;feature:utility;gt_status:pass;gt_strength:strong;level1:utility;level2:other;source:apache_hive_clientpositive;tier:real,Auto-extracted from Apache Hive open-source query test suite | positive directory assertion | baseline=local_hive_parse_sdk
